from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14454750,14461713
11260,11260,4,0,14454751,14461714
11260,11260,4,0,14454752,14461718
11260,11260,4,0,14454753,14461719
11260,11260,4,0,14454754,14461741
11260,11260,4,0,14454755,14461721
11260,11260,4,0,14454756,14461722
11260,11260,4,0,14454757,14461723
11260,11260,4,0,14454758,14461724
11260,11260,4,0,14454759,14461725
11260,11260,4,0,14454760,14461745
11260,11260,4,0,14454761,14461746
11260,11260,4,0,14454762,14461747
11260,11260,4,0,14454763,14461748
11260,11260,4,0,14454764,14461749
11260,11260,4,0,14454765,14461750
11260,11260,4,0,14454766,14461751
11260,11260,4,0,14454767,14461752
11260,11260,4,0,14454768,14461727
11260,11260,4,0,14454768,14461753
11260,11260,4,0,14454769,14461728
11260,11260,4,0,14454769,14461754
11260,11260,4,0,14454770,14461729
11260,11260,4,0,14454770,14461755
11260,11260,4,0,14454771,14461730
11260,11260,4,0,14454771,14461756
11260,11260,4,0,14454772,14461732
11260,11260,4,0,14454772,14461758
11260,11260,4,0,14454773,14461733
11260,11260,4,0,14454773,14461759
11260,11260,4,0,14454774,14461734
11260,11260,4,0,14454774,14461760
11260,11260,4,0,14454775,14461731
11260,11260,4,0,14454775,14461757
11260,11260,4,0,14454776,14461761
11260,11260,4,0,14454776,14461778
11260,11260,4,0,14454777,14461735
11260,11260,4,0,14454777,14461762
11260,11260,4,0,14454778,14461736
11260,11260,4,0,14454778,14461763
11260,11260,4,0,14454779,14461720
11260,11260,4,0,14454780,14461737
11260,11260,4,0,14454780,14461764
11260,11260,4,0,14454781,14461738
11260,11260,4,0,14454781,14461765
11260,11260,4,0,14454782,14461739
11260,11260,4,0,14454783,14461740
11260,11260,4,0,14454784,14461742
11260,11260,4,0,14454785,14461743
11260,11260,4,0,14454786,14461744
11260,11260,4,0,14454787,14461715
11260,11260,4,0,14454788,14461716
11260,11260,4,0,14454789,14461766
11260,11260,4,0,14454790,14461767
11260,11260,4,0,14454862,14461911
11260,11260,4,0,14454863,14461912
11260,11260,4,0,14454864,14461913
11260,11260,4,0,14454865,14461914
11260,11260,4,0,14454866,14461915
11260,11260,4,0,14454867,14461916
11260,11260,4,0,14454868,14461917
11260,11260,4,0,14454869,14461918
11260,11260,4,0,14454870,14461919
11260,11260,4,0,14454871,14461920
11260,11260,4,0,14454872,14461921
11260,11260,4,0,14454873,14461922
11260,11260,4,0,14454874,14461923
11260,11260,4,0,14454875,14461924
11260,11260,4,0,14454876,14461925
11260,11260,4,0,14454877,14461926
11260,11260,4,0,14454878,14461927
11260,11260,4,0,14454879,14461928
11260,11260,4,0,14454880,14461929
11260,11260,4,0,14454881,14461930
11260,11260,4,0,14454882,14461931
11260,11260,4,0,14454883,14461932
11260,11260,4,0,14454884,14461904
11260,11260,4,0,14454885,14461933
11260,11260,4,0,14454886,14461934
11260,11260,4,0,14454887,14461935
11260,11260,4,0,14454888,14461936
11260,11260,4,0,14454889,14461937
11260,11260,4,0,14454890,14461939
11260,11260,4,0,14454891,14461940
11260,11260,4,0,14454892,14461945
11260,11260,4,0,14454893,14461946
11260,11260,4,0,14454894,14461947
11260,11260,4,0,14454895,14461941
11260,11260,4,0,14454896,14461942
11260,11260,4,0,14454897,14461943
11260,11260,4,0,14454898,14461944
11260,11260,4,0,14454899,14461878
11260,11260,4,0,14454900,14461885
11260,11260,4,0,14454901,14461886
11260,11260,4,0,14454902,14461887
11260,11260,4,0,14454903,14461888
11260,11260,4,0,14454904,14461889
11260,11260,4,0,14454905,14461890
11260,11260,4,0,14454906,14461891
11260,11260,4,0,14454907,14461892
11260,11260,4,0,14454908,14461893
11260,11260,4,0,14454909,14461894
11260,11260,4,0,14454910,14461895
11260,11260,4,0,14454911,14461896
11260,11260,4,0,14454912,14461897
11260,11260,4,0,14454913,14461898
11260,11260,4,0,14454914,14461899
11260,11260,4,0,14454915,14461900
11260,11260,4,0,14454916,14461901
11260,11260,4,0,14454917,14461902
11260,11260,4,0,14454918,14461903
11260,11260,4,0,14454919,14461938
11260,11260,4,0,14454920,14461905
11260,11260,4,0,14454921,14461879
11260,11260,4,0,14454922,14461880
11260,11260,4,0,14454923,14461881
11260,11260,4,0,14454924,14461882
11260,11260,4,0,14454925,14461883
11260,11260,4,0,14454926,14461884
11260,11260,4,0,14454927,14461906
11260,11260,4,0,14454928,14461907
11260,11260,4,0,14454929,14461908
11260,11260,4,0,14454930,14461909
11260,11260,4,0,14454931,14461910
11260,11260,4,0,14455002,14462047
11260,11260,4,0,14455003,14462046
11260,11260,4,0,14455004,14462048
11260,11260,4,0,14455005,14462049
11260,11260,4,0,14455006,14462057
11260,11260,4,0,14455007,14462029
11260,11260,4,0,14455008,14462081
11260,11260,4,0,14455009,14462030
11260,11260,4,0,14455010,14462031
11260,11260,4,0,14455011,14462032
11260,11260,4,0,14455012,14462033
11260,11260,4,0,14455013,14462034
11260,11260,4,0,14455014,14462035
11260,11260,4,0,14455015,14462018
11260,11260,4,0,14455016,14462037
11260,11260,4,0,14455017,14462038
11260,11260,4,0,14455018,14462039
11260,11260,4,0,14455019,14462040
11260,11260,4,0,14455020,14462041
11260,11260,4,0,14455021,14462042
11260,11260,4,0,14455022,14462043
11260,11260,4,0,14455023,14462044
11260,11260,4,0,14455024,14462036
11260,11260,4,0,14455025,14462045
11260,11260,4,0,14455026,14462050
11260,11260,4,0,14455027,14462051
11260,11260,4,0,14455028,14462052
11260,11260,4,0,14455029,14462053
11260,11260,4,0,14455030,14462066
11260,11260,4,0,14455031,14462054
11260,11260,4,0,14455032,14462056
11260,11260,4,0,14455033,14462055
11260,11260,4,0,14455034,14462058
11260,11260,4,0,14455035,14462059
11260,11260,4,0,14455036,14462067
11260,11260,4,0,14455037,14462060
11260,11260,4,0,14455038,14462061
11260,11260,4,0,14455039,14462062
11260,11260,4,0,14455040,14462063
11260,11260,4,0,14455041,14462064
11260,11260,4,0,14455042,14462065
11260,11260,4,0,14455043,14462028
11260,11260,4,0,14455044,14462068
11260,11260,4,0,14455045,14462069
11260,11260,4,0,14455046,14462070
11260,11260,4,0,14455047,14462071
11260,11260,4,0,14455048,14462072
11260,11260,4,0,14455049,14462073
11260,11260,4,0,14455050,14462074
11260,11260,4,0,14455051,14462075
11260,11260,4,0,14455052,14462076
11260,11260,4,0,14455053,14462077
11260,11260,4,0,14455054,14462078
11260,11260,4,0,14455055,14462079
11260,11260,4,0,14455056,14462080
11260,11260,4,0,14455057,14462019
11260,11260,4,0,14455058,14462020
11260,11260,4,0,14455059,14462021
11260,11260,4,0,14455060,14462022
11260,11260,4,0,14455061,14462023
11260,11260,4,0,14455062,14462024
11260,11260,4,0,14455063,14462025
11260,11260,4,0,14455064,14462026
11260,11260,4,0,14455065,14462027
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11471,2,300,,
11292,13007,2,300,,
11293,11471,2,300,,
11293,13007,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,11471,2,300,,
11388,13007,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14465335,14465305
11392,11392,4,0,14465336,14465302
11392,11392,4,0,14465337,14465294
11392,11392,4,0,14465338,14465312
11392,11392,4,0,14465339,14465291
11392,11392,4,0,14465340,14465303
11392,11392,4,0,14465341,14465300
11392,11392,4,0,14465342,14465301
11392,11392,4,0,14465343,14465286
11392,11392,4,0,14465344,14465293
11392,11392,4,0,14465345,14465275
11392,11392,4,0,14465346,14465283
11392,11392,4,0,14465347,14465288
11392,11392,4,0,14465348,14465299
11392,11392,4,0,14465349,14465273
11392,11392,4,0,14465350,14465276
11392,11392,4,0,14465351,14465310
11392,11392,4,0,14465352,14465277
11392,11392,4,0,14465353,14465311
11392,11392,4,0,14465354,14465292
11392,11392,4,0,14465355,14465274
11392,11392,4,0,14465356,14465297
11392,11392,4,0,14465357,14465295
11392,11392,4,0,14465358,14465281
11392,11392,4,0,14465359,14465304
11392,11392,4,0,14465360,14465314
11392,11392,4,0,14465361,14465316
11392,11392,4,0,14465362,14465315
11392,11392,4,0,14465363,14465289
11392,11392,4,0,14465364,14465317
11392,11392,4,0,14465365,14465313
11392,11392,4,0,14465366,14465284
11392,11392,4,0,14465367,14465308
11392,11392,4,0,14465368,14465307
11392,11392,4,0,14465369,14465287
11392,11392,4,0,14465370,14465318
11392,11392,4,0,14465371,14465290
11392,11392,4,0,14465372,14465282
11392,11392,4,0,14465373,14465279
11392,11392,4,0,14465374,14465278
11392,11392,4,0,14465375,14465280
11392,11392,4,0,14465376,14465298
11392,11392,4,0,14465377,14465271
11392,11392,4,0,14465378,14465272
11392,11392,4,0,14465379,14465306
11392,11392,4,0,14465380,14465285
11392,11392,4,0,14465381,14465296
11392,11392,4,0,14465382,14465309
11392,11392,4,0,14465383,14465319
11392,11392,4,0,14465384,14465320
11392,11392,4,0,14465385,14465321
11392,11392,4,0,14465393,14465330
11392,11392,4,0,14465394,14465331
11392,11392,4,0,14465395,14465332
11392,11392,4,0,14465396,14465333
11392,11392,4,0,14465397,14465334
11392,11392,4,0,14465434,14465399
11392,11392,4,0,14465435,14465404
11392,11392,4,0,14465436,14465419
11392,11392,4,0,14465437,14465417
11392,11392,4,0,14465438,14465409
11392,11392,4,0,14465439,14465418
11392,11392,4,0,14465440,14465412
11392,11392,4,0,14465441,14465413
11392,11392,4,0,14465442,14465414
11392,11392,4,0,14465443,14465405
11392,11392,4,0,14465444,14465422
11392,11392,4,0,14465445,14465407
11392,11392,4,0,14465446,14465402
11392,11392,4,0,14465447,14465421
11392,11392,4,0,14465448,14465403
11392,11392,4,0,14465449,14465428
11392,11392,4,0,14465450,14465398
11392,11392,4,0,14465451,14465400
11392,11392,4,0,14465452,14465420
11392,11392,4,0,14465453,14465401
11392,11392,4,0,14465454,14465410
11392,11392,4,0,14465455,14465411
11392,11392,4,0,14465456,14465423
11392,11392,4,0,14465457,14465424
11392,11392,4,0,14465458,14465408
11392,11392,4,0,14465459,14465415
11392,11392,4,0,14465460,14465426
11392,11392,4,0,14465461,14465427
11392,11392,4,0,14465462,14465406
11392,11392,4,0,14465463,14465425
11392,11392,4,0,14465464,14465416
11392,11392,4,0,14465465,14465429
11392,11392,4,0,14465466,14465431
11392,11392,4,0,14465467,14465432
11392,11392,4,0,14465468,14465433
11392,11392,4,0,14465501,14465475
11392,11392,4,0,14465502,14465486
11392,11392,4,0,14465503,14465476
11392,11392,4,0,14465504,14465487
11392,11392,4,0,14465505,14465477
11392,11392,4,0,14465506,14465478
11392,11392,4,0,14465507,14465479
11392,11392,4,0,14465508,14465480
11392,11392,4,0,14465509,14465481
11392,11392,4,0,14465510,14465469
11392,11392,4,0,14465511,14465482
11392,11392,4,0,14465512,14465483
11392,11392,4,0,14465513,14465484
11392,11392,4,0,14465514,14465485
11392,11392,4,0,14465515,14465490
11392,11392,4,0,14465516,14465491
11392,11392,4,0,14465517,14465488
11392,11392,4,0,14465518,14465489
11392,11392,4,0,14465519,14465492
11392,11392,4,0,14465520,14465470
11392,11392,4,0,14465521,14465471
11392,11392,4,0,14465522,14465472
11392,11392,4,0,14465523,14465473
11392,11392,4,0,14465524,14465474
11392,11392,4,0,14465525,14465493
11392,11392,4,0,14465526,14465494
11392,11392,4,0,14465527,14465495
11392,11392,4,0,14465528,14465496
11392,11392,4,0,14465529,14465497
11392,11392,4,0,14465530,14465499
11392,11392,4,0,14465531,14465500
11392,11392,4,0,14465532,14465498
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,10436,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,14519652,14519692
11434,11434,4,0,14519653,14519693
11434,11434,4,0,14519654,14519694
11434,11434,4,0,14519655,14519695
11434,11434,4,0,14519656,14519696
11434,11434,4,0,14519657,14519697
11434,11434,4,0,14519658,14519698
11434,11434,4,0,14519659,14519699
11434,11434,4,0,14519660,14519700
11434,11434,4,0,14519661,14519701
11434,11434,4,0,14519662,14519702
11434,11434,4,0,14519663,14519703
11434,11434,4,0,14519664,14519704
11434,11434,4,0,14519665,14519705
11434,11434,4,0,14519666,14519706
11434,11434,4,0,14519667,14519707
11434,11434,4,0,14519669,14519708
11434,11434,4,0,14519670,14519709
11434,11434,4,0,14519671,14519710
11434,11434,4,0,14519711,14519672
11434,11434,4,0,14519712,14519673
11434,11434,4,0,14519713,14519674
11434,11434,4,0,14519714,14519675
11434,11434,4,0,14519715,14519676
11434,11434,4,0,14519716,14519677
11434,11434,4,0,14519717,14519678
11434,11434,4,0,14519718,14519679
11434,11434,4,0,14519719,14519680
11434,11434,4,0,14519720,14519681
11434,11434,4,0,14519721,14519682
11434,11434,4,0,14519722,14519683
11434,11434,4,0,14519723,14519684
11434,11434,4,0,14519724,14519685
11434,11434,4,0,14519725,14519686
11434,11434,4,0,14519726,14519687
11434,11434,4,0,14519727,14519688
11434,11434,4,0,14519728,14519689
11434,11434,4,0,14519729,14519691
11434,11434,4,0,14519787,14519806
11434,11434,4,0,14519788,14519807
11434,11434,4,0,14519789,14519808
11434,11434,4,0,14519790,14519809
11434,11434,4,0,14519791,14519810
11434,11434,4,0,14519792,14519811
11434,11434,4,0,14519793,14519812
11434,11434,4,0,14519794,14519813
11434,11434,4,0,14519795,14519814
11434,11434,4,0,14519796,14519815
11434,11434,4,0,14519797,14519816
11434,11434,4,0,14519798,14519817
11434,11434,4,0,14519799,14519818
11434,11434,4,0,14519800,14519819
11434,11434,4,0,14519801,14519820
11434,11434,4,0,14519802,14519821
11434,11434,4,0,14519803,14519822
11434,11434,4,0,14519804,14519823
11434,11434,4,0,14519805,14519824
11434,11434,4,0,14519825,14519768
11434,11434,4,0,14519826,14519769
11434,11434,4,0,14519827,14519770
11434,11434,4,0,14519828,14519771
11434,11434,4,0,14519829,14519772
11434,11434,4,0,14519830,14519773
11434,11434,4,0,14519831,14519774
11434,11434,4,0,14519832,14519775
11434,11434,4,0,14519833,14519776
11434,11434,4,0,14519834,14519777
11434,11434,4,0,14519835,14519778
11434,11434,4,0,14519836,14519779
11434,11434,4,0,14519837,14519780
11434,11434,4,0,14519838,14519781
11434,11434,4,0,14519839,14519782
11434,11434,4,0,14519840,14519783
11434,11434,4,0,14519841,14519784
11434,11434,4,0,14519842,14519785
11434,11434,4,0,14519843,14519786
11434,11434,4,0,14519872,14519900
11434,11434,4,0,14519873,14519901
11434,11434,4,0,14519874,14519902
11434,11434,4,0,14519875,14519903
11434,11434,4,0,14519876,14519904
11434,11434,4,0,14519877,14519905
11434,11434,4,0,14519878,14519906
11434,11434,4,0,14519879,14519907
11434,11434,4,0,14519880,14519908
11434,11434,4,0,14519881,14519909
11434,11434,4,0,14519882,14519910
11434,11434,4,0,14519883,14519911
11434,11434,4,0,14519884,14519912
11434,11434,4,0,14519885,14519913
11434,11434,4,0,14519886,14519914
11434,11434,4,0,14519887,14519915
11434,11434,4,0,14519888,14519916
11434,11434,4,0,14519889,14519917
11434,11434,4,0,14519890,14519918
11434,11434,4,0,14519891,14519919
11434,11434,4,0,14519892,14519920
11434,11434,4,0,14519893,14519921
11434,11434,4,0,14519894,14519922
11434,11434,4,0,14519895,14519923
11434,11434,4,0,14519896,14519924
11434,11434,4,0,14519897,14519925
11434,11434,4,0,14519898,14519926
11434,11434,4,0,14519899,14519927
11434,11434,4,0,14519928,14519844
11434,11434,4,0,14519929,14519845
11434,11434,4,0,14519930,14519846
11434,11434,4,0,14519931,14519847
11434,11434,4,0,14519932,14519848
11434,11434,4,0,14519933,14519849
11434,11434,4,0,14519934,14519850
11434,11434,4,0,14519936,14519851
11434,11434,4,0,14519937,14519852
11434,11434,4,0,14519938,14519853
11434,11434,4,0,14519939,14519854
11434,11434,4,0,14519940,14519855
11434,11434,4,0,14519941,14519856
11434,11434,4,0,14519942,14519857
11434,11434,4,0,14519943,14519858
11434,11434,4,0,14519944,14519859
11434,11434,4,0,14519945,14519860
11434,11434,4,0,14519946,14519861
11434,11434,4,0,14519947,14519862
11434,11434,4,0,14519948,14519863
11434,11434,4,0,14519949,14519864
11434,11434,4,0,14519950,14519865
11434,11434,4,0,14519951,14519866
11434,11434,4,0,14519952,14519867
11434,11434,4,0,14519953,14519868
11434,11434,4,0,14519954,14519869
11434,11434,4,0,14519955,14519870
11434,11434,4,0,14519956,14519871
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11471,11292,2,300,,
11471,11293,2,300,,
11471,11388,2,300,,
11471,11471,0,240,,
11471,13007,2,300,,
